,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 11)",5269祥碩,5269祥碩,2845遠東銀,5269祥碩,5269祥碩,2303聯電,2330台積電,2363矽統,1903士紙,2408南亞科,2059川湖,2845遠東銀,5269祥碩,2845遠東銀,3189景碩,1101台泥,2303聯電,2912統一超,3661世芯-KY,
1,"('5287數字', 10)",3324雙鴻,2408南亞科,5269祥碩,1536和大,1104環泥,2886兆豐金,6505台塑化,2849安泰銀,1444力麗,2027大成鋼,3545敦泰,2607榮運,2812台中銀,5269祥碩,,1102亞泥,5347世界,6415矽力-KY,,
2,"('6415矽力-KY', 10)",6643M31,2449京元電子,1536和大,2607榮運,2607榮運,1216統一,2303聯電,5530龍巖,3707漢磊,1604聲寶,2408南亞科,2059川湖,3324雙鴻,1536和大,,1303南亞,5876上海商銀,2633台灣高鐵,,
3,"('3661世芯-KY', 10)",1604聲寶,6643M31,1104環泥,2059川湖,2059川湖,2891中信金,1326台化,5876上海商銀,1314中石化,3034聯詠,2609陽明,2812台中銀,2605新興,1104環泥,,1304台聚,6409旭隼,4743合一,,
4,"('5274信驊', 9)",4506崇友,2723美食-KY,2607榮運,1434福懋,3545敦泰,2884玉山金,2881富邦金,6153嘉聯益,6589台康生技,8081致新,2027大成鋼,3324雙鴻,2408南亞科,2607榮運,,1309台達化,8454富邦媒,2337旺宏,,
5,"('3035智原', 9)",8081致新,4506崇友,2812台中銀,8926台汽電,3413京鼎,2382廣達,2002中鋼,,3016嘉晶,6239力成,3034聯詠,6023元大期,1434福懋,2059川湖,,1312國喬,2337旺宏,2609陽明,,
6,"('3653健策', 9)",6239力成,6464台數科,2851中再保,6643M31,2605新興,6488環球晶,1216統一,,2539櫻花建,8131福懋科,8081致新,2408南亞科,2449京元電子,2812台中銀,,1314中石化,2101南港,9917中保科,,
7,"('4966譜瑞-KY', 9)",8131福懋科,8081致新,3324雙鴻,2633台灣高鐵,2408南亞科,2395研華,2891中信金,,2618長榮航,6756威鋒電子,6756威鋒電子,2609陽明,2105正新,2851中再保,,1409新纖,4174浩鼎,3661世芯-KY,,
8,"('3533嘉澤', 9)",5457宣德,3228金麗科,6023元大期,6756威鋒電子,2609陽明,5347世界,2884玉山金,,2501國建,8070長華*,2344華邦電,2449京元電子,6239力成,1307三芳,,1476儒鴻,5534長虹,3576聯合再生,,
9,"('8016矽創', 9)",6414樺漢,6409旭隼,2605新興,6409旭隼,8926台汽電,4938和碩,6488環球晶,,4142國光生,2344華邦電,6202盛群,3682亞太電,6756威鋒電子,3324雙鴻,,1504東元,3324雙鴻,6271同欣電,,
10,"('2458義隆', 9)",1232大統益,3529力旺,2408南亞科,3529力旺,2449京元電子,2633台灣高鐵,2408南亞科,,4414如興,6803崑鼎,6147頎邦,2027大成鋼,2344華邦電,3545敦泰,,1532勤美,6464台數科,4123晟德,,
11,"('9941裕融', 9)",8070長華*,3227原相,1434福懋,2207和泰車,6643M31,1102亞泥,5871中租-KY,,6547高端疫苗,6147頎邦,8046南電,1604聲寶,6147頎邦,6023元大期,,1582信錦,2913農林,4128中天,,
12,"('9917中保科', 9)",6409旭隼,2344華邦電,8926台汽電,9933中鼎,2633台灣高鐵,3037欣興,6415矽力-KY,,1710東聯,8046南電,2031新光鋼,3034聯詠,6005群益證,3413京鼎,,1590亞德客-KY,3211順達,1304台聚,,
13,"('2408南亞科', 9)",3529力旺,6166凌華,2449京元電子,2330台積電,1604聲寶,6669緯穎,3034聯詠,,2103台橡,1216統一,8358金居,2880華南金,2376技嘉,2605新興,,1722台肥,3131弘塑,1513中興電,,
14,"('8415大國鋼', 9)",3227原相,6277宏正,6643M31,3218大學光,3034聯詠,2301光寶科,5347世界,,6533晶心科,2376技嘉,4736泰博,1582信錦,2353宏碁,2408南亞科,,1723中碳,2363矽統,1707葡萄王,,
15,"('2337旺宏', 9)",6803崑鼎,9938百和,2633台灣高鐵,8046南電,2504國產,2888新光金,2801彰銀,,,2353宏碁,6182合晶,2504國產,2890永豐金,1434福懋,,1773勝一,3217優群,4551智伸科,,
16,"('2360致茂', 9)",2207和泰車,2330台積電,2105正新,1444力麗,4506崇友,9921巨大,9910豐泰,,,8358金居,8415大國鋼,6464台數科,2347聯強,2609陽明,,2023燁輝,8210勤誠,8422可寧衛,,
17,"('6409旭隼', 9)",6504南六,3218大學光,1604聲寶,3443創意,6464台數科,6409旭隼,2603長榮,,,2347聯強,2615萬海,8081致新,8415大國鋼,8926台汽電,,2031新光鋼,5287數字,3006晶豪科,,
18,"('6411晶焱', 8)",6277宏正,3152璟德,2723美食-KY,1789神隆,8081致新,3231緯創,1402遠東新,,,2368金像電,8942森鉅,3228金麗科,6415矽力-KY,2449京元電子,,2059川湖,,2520冠德,,
19,"('6548長科*', 8)",9938百和,5530龍巖,2880華南金,6182合晶,6239力成,2356英業達,3105穩懋,,,5289宜鼎,6415矽力-KY,2344華邦電,9904寶成,3682亞太電,,2204中華,,1309台達化,,
20,"('6239力成', 8)",2330台積電,1216統一,1582信錦,2340光磊,5522遠雄,2337旺宏,1102亞泥,,,3450聯鈞,9908大台北,6166凌華,8150南茂,2027大成鋼,,2360致茂,,1308亞聚,,
21,"('5904寶雅', 8)",3152璟德,3030德律,2504國產,6415矽力-KY,8131福懋科,6239力成,2887台新金,,,1723中碳,2337旺宏,6504南六,2474可成,6643M31,,2371大同,,2605新興,,
22,"('4105東洋', 8)",2352佳世達,2727王品,4506崇友,3552同致,5457宣德,9914美利達,3037欣興,,,2351順德,2498宏達電,1503士電,2324仁寶,2633台灣高鐵,,2409友達,,6244茂迪,,
23,"('1590亞德客-KY', 8)",1216統一,3443創意,6464台數科,3016嘉晶,1308亞聚,2610華航,6669緯穎,,,8150南茂,2474可成,1903士紙,4904遠傳,2105正新,,2458義隆,,1609大亞,,
24,"('2707晶華', 8)",1210大成,1789神隆,8081致新,3450聯鈞,6756威鋒電子,2385群光,2301光寶科,,,2481強茂,2481強茂,2330台積電,2108南帝,1604聲寶,,2535達欣工,,6541泰福-KY,,
25,"('4904遠傳', 8)",2301光寶科,4736泰博,6239力成,1519華城,8070長華*,2618長榮航,5483中美晶,,,2454聯發科,1808潤隆,3218大學光,4919新唐,2723美食-KY,,2606裕民,,6279胡連,,
26,"('2059川湖', 8)",3030德律,6182合晶,5522遠雄,1723中碳,6409旭隼,3406玉晶光,9904寶成,,,2375凱美,2454聯發科,2208台船,2542興富發,3034聯詠,,2727王品,,1110東泥,,
27,"('3324雙鴻', 8)",2347聯強,8415大國鋼,1904正隆,2351順德,3529力旺,5903全家,6409旭隼,,,1409新纖,1201味全,3152璟德,3036文曄,2880華南金,,2801彰銀,,3022威強電,,
28,"('3045台灣大', 8)",3443創意,1702南僑,8131福懋科,9908大台北,3227原相,5274信驊,4743合一,,,4915致伸,4961天鈺,2634漢翔,1303南亞,1582信錦,,2855統一證,,5287數字,,
29,"('2912統一超', 8)",4736泰博,2340光磊,2836高雄銀,2308台達電,6202盛群,5904寶雅,2356英業達,,,3036文曄,4919新唐,6005群益證,2409友達,2504國產,,2881富邦金,,,,
30,"('6488環球晶', 8)",8917欣泰,9940信義,5457宣德,6510精測,6803崑鼎,2923鼎固-KY,2347聯強,,,3006晶豪科,3006晶豪科,2376技嘉,2618長榮航,4506崇友,,2886兆豐金,,,,
