,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-10-10),近12月累積營收年增率連2個月增加(2021-10-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-06-30),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2534宏盛', 10)",5287數字,5287數字,5469瀚宇博,6146耕興,5469瀚宇博,6505台塑化,6505台塑化,1102亞泥,1319東陽,3481群創,2603長榮,5287數字,6271同欣電,9917中保科,2108南帝,1476儒鴻,3037欣興,6116彩晶,3008大立光,
1,"('5347世界', 10)",5871中租-KY,2417圓剛,2886兆豐金,6491晶碩,5287數字,1301台塑,2412中華電,1402遠東新,3481群創,2027大成鋼,2401凌陽,2417圓剛,1303南亞,5306桂盟,4968立積,1519華城,2353宏碁,5534長虹,2615萬海,
2,"('6548長科*', 10)",6146耕興,5871中租-KY,5287數字,8044網家,2417圓剛,2303聯電,1301台塑,1444力麗,2027大成鋼,8112至上,8081致新,2892第一金,2408南亞科,4935茂林-KY,2915潤泰全,1605華新,2313華通,6182合晶,6176瑞儀,
3,"('6488環球晶', 10)",3005神基,6146耕興,2417圓剛,1319東陽,5871中租-KY,1303南亞,2303聯電,2409友達,2231為升,5007三星,3481群創,6146耕興,1304台聚,2313華通,3035智原,1609大亞,4128中天,2637慧洋-KY,,
4,"('6182合晶', 9)",6274台燿,3005神基,2892第一金,6751智聯服務,6146耕興,1326台化,1303南亞,2534宏盛,2002中鋼,2002中鋼,2027大成鋼,6491晶碩,2912統一超,8039台虹,2881富邦金,1785光洋科,1503士電,1519華城,,
5,"('2455全新', 9)",3227原相,3227原相,5871中租-KY,2401凌陽,6491晶碩,2002中鋼,1326台化,2812台中銀,3552同致,8415大國鋼,2379瑞昱,8044網家,3665貿聯-KY,2368金像電,2027大成鋼,2002中鋼,2388威盛,8482商億-KY,,
6,"('3152璟德', 9)",3078僑威,2401凌陽,6146耕興,3529力旺,3005神基,3045台灣大,2002中鋼,3231緯創,6177達麗,3152璟德,1808潤隆,3017奇鋐,5471松翰,6451訊芯-KY,6548長科*,2027大成鋼,2231為升,,,
7,"('3023信邦', 9)",3529力旺,3529力旺,3211順達,5243乙盛-KY,6274台燿,2884玉山金,1216統一,3481群創,6505台塑化,8150南茂,2481強茂,2401凌陽,3653健策,2377微星,2498宏達電,2049上銀,6548長科*,,,
8,"('8086宏捷科', 9)",8422可寧衛,8422可寧衛,2889國票金,8086宏捷科,3217優群,6488環球晶,3711日月光投控,6120達運,4438廣越,4961天鈺,8415大國鋼,2897王道銀行,2704國賓,1319東陽,6411晶焱,2103台橡,2481強茂,,,
9,"('1303南亞', 9)",8081致新,8081致新,3005神基,1507永大,2603長榮,2892第一金,3045台灣大,6548長科*,3049和鑫,2347聯強,3152璟德,3529力旺,6510精測,3264欣銓,4966譜瑞-KY,2207和泰車,6202盛群,,,
10,"('3653健策', 9)",8086宏捷科,8086宏捷科,6274台燿,6579研揚,3227原相,2408南亞科,2884玉山金,8213志超,6116彩晶,8016矽創,4961天鈺,8422可寧衛,6153嘉聯益,4174浩鼎,2481強茂,2327國巨,5371中光電,,,
11,"('6411晶焱', 9)",2379瑞昱,2449京元電子,2324仁寶,1785光洋科,3078僑威,2880華南金,6488環球晶,,8255朋程,3545敦泰,8942森鉅,8086宏捷科,8341日友,5269祥碩,,2340光磊,2351順德,,,
12,"('4105東洋', 9)",8112至上,6579研揚,1319東陽,1808潤隆,2401凌陽,5871中租-KY,2892第一金,,2023燁輝,1723中碳,2474可成,1507永大,3376新日興,2547日勝生,,2352佳世達,1702南僑,,,
