,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-12-31),連續三年EPS均大於0且近一季EPS也大於0(2021-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-12-31),近6月累積營收年增率連2個月增加(2022-02-10),近12月累積營收年增率連2個月增加(2022-02-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-12-31),ROE連續三季成長，且近一季ROE>10%(2021-12-31),毛利率連續三季成長，且近一季毛利率>25%(2021-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('9941裕融', 10)",1590亞德客-KY,1590亞德客-KY,3680家登,1590亞德客-KY,1590亞德客-KY,2330台積電,2330台積電,1102亞泥,6589台康生技,1723中碳,2059川湖,3680家登,3532台勝科,3680家登,2108南帝,2409友達,6121新普,1802台玻,1802台玻,
1,"('2330台積電', 9)",2395研華,2395研華,1590亞德客-KY,1723中碳,1723中碳,2308台達電,6505台塑化,1319東陽,2618長榮航,3019亞光,6531愛普,1590亞德客-KY,2395研華,1590亞德客-KY,,2838聯邦銀,1227佳格,4142國光生,,
2,"('3035智原', 9)",2345智邦,2542興富發,1723中碳,3532台勝科,3532台勝科,2303聯電,2303聯電,1434福懋,6547高端疫苗,2368金像電,3006晶豪科,6589台康生技,2542興富發,1723中碳,,3042晶技,2352佳世達,1707葡萄王,,
3,"('5347世界', 9)",9940信義,9940信義,3532台勝科,2395研華,2395研華,2881富邦金,2886兆豐金,1444力麗,1710東聯,3006晶豪科,1808潤隆,2345智邦,2880華南金,3532台勝科,,3481群創,1802台玻,,,
4,"('5274信驊', 9)",6121新普,6409旭隼,2395研華,2345智邦,2542興富發,2886兆豐金,2891中信金,1714和桐,3707漢磊,6147頎邦,6147頎邦,2891中信金,6531愛普,2395研華,,4142國光生,1477聚陽,,,
5,"('2379瑞昱', 9)",2404漢唐,5269祥碩,2345智邦,6409旭隼,9940信義,1216統一,2884玉山金,1718中纖,2539櫻花建,2408南亞科,2408南亞科,2324仁寶,3006晶豪科,2345智邦,,4938和碩,2458義隆,,,
6,"('3653健策', 8)",6409旭隼,9911櫻花,2891中信金,5269祥碩,1726永記,2891中信金,6488環球晶,1907永豐餘,2103台橡,3010華立,5471松翰,9940信義,2104國際中橡,2891中信金,,6196帆宣,2404漢唐,,,
7,"('4736泰博', 8)",5269祥碩,2449京元電子,2542興富發,5904寶雅,2404漢唐,2382廣達,2912統一超,1909榮成,6533晶心科,3450聯鈞,4919新唐,2634漢翔,2308台達電,2542興富發,,6491晶碩,6456GIS-KY,,,
8,"('1201味全', 8)",9911櫻花,5904寶雅,2324仁寶,6196帆宣,6409旭隼,6488環球晶,5347世界,2201裕隆,4414如興,6223旺矽,9941裕融,2201裕隆,8299群聯,2324仁寶,,8016矽創,2889國票金,,,
9,"('2912統一超', 8)",2015豐興,6488環球晶,1309台達化,6488環球晶,5269祥碩,2912統一超,2801彰銀,2204中華,1903士紙,2023燁輝,2615萬海,6121新普,6505台塑化,1309台達化,,,6732昇佳電子,,,
